ID,region name,local government authority,postcode,location,longitude,latitude
329,Eastern Metropolitan,Maroondah,3136,CROYDON,145.281036,-37.796322
330,Eastern Metropolitan,Maroondah,3136,CROYDON HILLS,145.2628984,-37.7758432
331,Eastern Metropolitan,Maroondah,3136,CROYDON NORTH,145.2887095,-37.7696063
332,Eastern Metropolitan,Maroondah,3136,CROYDON SOUTH,145.2685797,-37.8118511
333,Eastern Metropolitan,Maroondah,3135,HEATHMONT,145.2454923,-37.8282328
334,Eastern Metropolitan,Maroondah,3134,RINGWOOD,145.227386,-37.814262
335,Eastern Metropolitan,Maroondah,3135,RINGWOOD EAST,145.249786,-37.812176
336,Eastern Metropolitan,Maroondah,3134,RINGWOOD NORTH,145.2356741,-37.7937904
337,Eastern Metropolitan,Maroondah,3134,WARRANDYTE SOUTH,145.2343211,-37.760953
338,Eastern Metropolitan,Maroondah,3134,WARRANWOOD,145.248885,-37.7750179
339,Eastern Metropolitan,Monash,3168,CLAYTON,145.119553,-37.926212
340,Eastern Metropolitan,Monash,3150,GLEN WAVERLEY,145.164812,-37.8785429
341,Eastern Metropolitan,Monash,3166,HUGHESDALE,145.0776882,-37.8947491
342,Eastern Metropolitan,Monash,3166,HUNTINGDALE,145.1039822,-37.9094053
343,Eastern Metropolitan,Monash,3800,MONASH UNIVERSITY,145.1346075,-37.9125608
344,Eastern Metropolitan,Monash,3149,MOUNT WAVERLEY,145.1293048,-37.8759216
345,Eastern Metropolitan,Monash,3170,MULGRAVE,145.1293048,-37.8759216
346,Eastern Metropolitan,Monash,3168,NOTTING HILL,145.1426101,-37.9044155
347,Eastern Metropolitan,Monash,3166,OAKLEIGH,145.088379,-37.89846
348,Eastern Metropolitan,Monash,3166,OAKLEIGH EAST,145.1056769,-37.8999611
349,Eastern Metropolitan,Monash,3150,WHEELERS HILL,145.1885049,-37.910314
350,Eastern Metropolitan,Whitehorse,3130,BLACKBURN,145.1534068,-37.8194637
351,Eastern Metropolitan,Whitehorse,3130,BLACKBURN NORTH,145.151764,-37.810329
352,Eastern Metropolitan,Whitehorse,3130,BLACKBURN SOUTH,145.1555715,-37.8407841
353,Eastern Metropolitan,Whitehorse,3128,BOX HILL,145.1235432,-37.8190302
354,Eastern Metropolitan,Whitehorse,3128,BOX HILL CENTRAL,145.1198224,-37.8211135
355,Eastern Metropolitan,Whitehorse,3129,BOX HILL NORTH,145.12645,-37.801643
356,Eastern Metropolitan,Whitehorse,3128,BOX HILL SOUTH,145.1209368,-37.8333856
357,Eastern Metropolitan,Whitehorse,3125,BURWOOD,145.1190313,-37.8501405
358,Eastern Metropolitan,Whitehorse,3151,BURWOOD EAST,145.1526131,-37.8517888
359,Eastern Metropolitan,Whitehorse,3131,FOREST HILL,145.1648407,-37.8370256
360,Eastern Metropolitan,Whitehorse,3132,MITCHAM,145.192001,-37.81776
361,Eastern Metropolitan,Whitehorse,3127,MONT ALBERT,145.1045006,-37.8209536
362,Eastern Metropolitan,Whitehorse,3129,MONT ALBERT NORTH,145.1083908,-37.8014989
363,Eastern Metropolitan,Whitehorse,3131,NUNAWADING,145.176422,-37.820503
364,Eastern Metropolitan,Whitehorse,3127,SURREY HILLS,145.0974194,-37.8253672
365,Eastern Metropolitan,Whitehorse,3133,VERMONT,145.1945751,-37.8365142
366,Eastern Metropolitan,Whitehorse,3133,VERMONT SOUTH,145.1945751,-37.8365142
367,Eastern Metropolitan,Yarra Ranges,3777,BADGER CREEK,145.547002,-37.6893458
368,Eastern Metropolitan,Yarra Ranges,3139,BEENAK,145.6545332,-37.8981647
369,Eastern Metropolitan,Yarra Ranges,3160,BELGRAVE,145.353882,-37.909767
370,Eastern Metropolitan,Yarra Ranges,3160,BELGRAVE HEIGHTS,145.3545489,-37.9265977
371,Eastern Metropolitan,Yarra Ranges,3160,BELGRAVE SOUTH,145.358353,-37.931919
372,Eastern Metropolitan,Yarra Ranges,3799,BIG PATS CREEK,145.7496396,-37.7640474
373,Eastern Metropolitan,Yarra Ranges,3777,CASTELLA,145.4332007,-37.5241346
374,Eastern Metropolitan,Yarra Ranges,3116,CHIRNSIDE PARK,145.3088196,-37.7373267
375,Eastern Metropolitan,Yarra Ranges,3775,CHRISTMAS HILLS,145.3050781,-37.653666
376,Eastern Metropolitan,Yarra Ranges,3777,CHUM CREEK,145.4993536,-37.6333426
377,Eastern Metropolitan,Yarra Ranges,3770,COLDSTREAM,145.379623,-37.724602
378,Eastern Metropolitan,Yarra Ranges,3775,DIXONS CREEK,145.4184005,-37.5999232
379,Eastern Metropolitan,Yarra Ranges,3139,DON VALLEY,145.584045,-37.760246
380,Eastern Metropolitan,Yarra Ranges,3799,EAST WARBURTON,145.736069,-37.741928
381,Eastern Metropolitan,Yarra Ranges,3786,FERNY CREEK,145.34227,-37.881226
382,Eastern Metropolitan,Yarra Ranges,3797,GILDEROY,145.7129369,-37.8584873
383,Eastern Metropolitan,Yarra Ranges,3797,GLADYSDALE,145.654404,-37.824127
384,Eastern Metropolitan,Yarra Ranges,3770,GRUYERE,145.4499585,-37.7344066
385,Eastern Metropolitan,Yarra Ranges,3777,HEALESVILLE,145.5170063,-37.6538286
386,Eastern Metropolitan,Yarra Ranges,3139,HODDLES CREEK,145.572906,-37.813942
387,Eastern Metropolitan,Yarra Ranges,3791,KALLISTA,145.369949,-37.883987
388,Eastern Metropolitan,Yarra Ranges,3766,KALORAMA,145.365845,-37.818176
389,Eastern Metropolitan,Yarra Ranges,3137,KILSYTH,145.3078976,-37.8022711
390,Eastern Metropolitan,Yarra Ranges,3137,KILSYTH SOUTH,145.313095,-37.819347
391,Eastern Metropolitan,Yarra Ranges,3139,LAUNCHING PLACE,145.5661823,-37.7809485
392,Eastern Metropolitan,Yarra Ranges,3140,LILYDALE,145.350281,-37.757549
393,Eastern Metropolitan,Yarra Ranges,3799,MCMAHONS CREEK,145.8313589,-37.7006984
394,Eastern Metropolitan,Yarra Ranges,3159,MENZIES CREEK,145.405365,-37.920383
395,Eastern Metropolitan,Yarra Ranges,3799,MILLGROVE,145.652954,-37.752766
396,Eastern Metropolitan,Yarra Ranges,3793,MONBULK,145.406952,-37.874187
397,Eastern Metropolitan,Yarra Ranges,3765,MONTROSE,145.344557,-37.8103631
398,Eastern Metropolitan,Yarra Ranges,3138,MOOROOLBARK,145.3123499,-37.7851836
399,Eastern Metropolitan,Yarra Ranges,3767,MOUNT DANDENONG,145.3617543,-37.831048
400,Eastern Metropolitan,Yarra Ranges,3796,MOUNT EVELYN,145.3783727,-37.7848267
401,Eastern Metropolitan,Yarra Ranges,3777,MOUNT TOOLEBEWONG,145.5639031,-37.6981598
402,Eastern Metropolitan,Yarra Ranges,3788,OLINDA,145.3645969,-37.8559322
403,Eastern Metropolitan,Yarra Ranges,3797,POWELLTOWN,145.7526728,-37.8631031
404,Eastern Metropolitan,Yarra Ranges,3799,REEFTON,145.8591681,-37.6757676
405,Eastern Metropolitan,Yarra Ranges,3787,SASSAFRAS,145.354095,-37.862522
406,Eastern Metropolitan,Yarra Ranges,3159,SELBY,145.36998,-37.914425
407,Eastern Metropolitan,Yarra Ranges,3139,SEVILLE,145.36998,-37.914425
408,Eastern Metropolitan,Yarra Ranges,3139,SEVILLE EAST,145.493744,-37.775581
409,Eastern Metropolitan,Yarra Ranges,3789,SHERBROOKE,145.36026,-37.880733
410,Eastern Metropolitan,Yarra Ranges,3795,SILVAN,145.4211644,-37.8235615
411,Eastern Metropolitan,Yarra Ranges,3775,STEELS CREEK,145.3709303,-37.6159149
412,Eastern Metropolitan,Yarra Ranges,3775,TARRAWARRA,145.4240285,-37.6540565
413,Eastern Metropolitan,Yarra Ranges,3160,TECOMA,145.343735,-37.906975
414,Eastern Metropolitan,Yarra Ranges,3792,THE PATCH,145.391724,-37.889057
415,Eastern Metropolitan,Yarra Ranges,3797,THREE BRIDGES,145.6847741,-37.8502985
416,Eastern Metropolitan,Yarra Ranges,3777,TOOLANGI,145.4712868,-37.5355598
417,Eastern Metropolitan,Yarra Ranges,3785,TREMONT,145.327942,-37.886375
418,Eastern Metropolitan,Yarra Ranges,3158,UPWEY,145.329514,-37.902664
419,Eastern Metropolitan,Yarra Ranges,3139,WANDIN EAST,145.457718,-37.815426
420,Eastern Metropolitan,Yarra Ranges,3139,WANDIN NORTH,145.426697,-37.778301
421,Eastern Metropolitan,Yarra Ranges,3799,WARBURTON,145.689087,-37.753601
422,Eastern Metropolitan,Yarra Ranges,3799,WESBURN,145.64505,-37.766678
423,Eastern Metropolitan,Yarra Ranges,3139,WOORI YALLOCK,145.5307425,-37.7791711
424,Eastern Metropolitan,Yarra Ranges,3775,YARRA GLEN,145.37471,-37.657207
425,Eastern Metropolitan,Yarra Ranges,3797,YARRA JUNCTION,145.614853,-37.781502
426,Eastern Metropolitan,Yarra Ranges,3139,YELLINGBO,145.508728,-37.812805
427,Eastern Metropolitan,Yarra Ranges,3770,YERING,145.3757665,-37.6907464
428,Western Metropolitan,Brimbank,3021,ALBANVALE,145.3757665,-37.6907464
429,Western Metropolitan,Brimbank,3020,ALBION,144.8150311,-37.7813803
430,Western Metropolitan,Brimbank,3022,ARDEER,144.7994804,-37.7732393
431,Western Metropolitan,Brimbank,3023,BURNSIDE,144.7554603,-37.7590324
432,Western Metropolitan,Brimbank,3023,BURNSIDE HEIGHTS,144.7530183,-37.7264289
433,Western Metropolitan,Brimbank,3023,CAIRNLEA,144.7874255,-37.75705
434,Western Metropolitan,Brimbank,3023,CAROLINE SPRINGS,144.7358054,-37.7464691
435,Western Metropolitan,Brimbank,3023,DEER PARK,144.772669,-37.7700917
436,Western Metropolitan,Brimbank,3021,KEALBA,144.8208083,-37.7352381
437,Western Metropolitan,Brimbank,3036,KEILOR,144.8343669,-37.7187358
438,Western Metropolitan,Brimbank,3038,KEILOR DOWNS,144.8087863,-37.7235642
439,Western Metropolitan,Brimbank,3038,KEILOR LODGE,144.803323,-37.6996761
440,Western Metropolitan,Brimbank,3036,KEILOR NORTH,144.8048527,-37.6966209
441,Western Metropolitan,Brimbank,3021,KINGS PARK,144.7796192,-37.7341351
442,Western Metropolitan,Brimbank,3023,RAVENHALL,144.7523956,-37.7652123
443,Western Metropolitan,Brimbank,3021,ST ALBANS,144.8004912,-37.7449598
444,Western Metropolitan,Brimbank,3020,SUNSHINE,144.83194,-37.786461
445,Western Metropolitan,Brimbank,3020,SUNSHINE NORTH,144.8300556,-37.7689052
446,Western Metropolitan,Brimbank,3020,SUNSHINE WEST,144.817474,-37.790405
447,Western Metropolitan,Brimbank,3038,TAYLORS LAKES,144.7971496,-37.701944
448,Western Metropolitan,Hobsons Bay,3018,ALTONA,144.8302461,-37.8694706
449,Western Metropolitan,Hobsons Bay,3028,ALTONA MEADOWS,144.8302461,-37.8694706
450,Western Metropolitan,Hobsons Bay,3025,ALTONA NORTH,144.823628,-37.8351148
451,Western Metropolitan,Hobsons Bay,3028,LAVERTON,144.7697949,-37.8620152
452,Western Metropolitan,Hobsons Bay,3015,NEWPORT,144.8848275,-37.8442678
453,Western Metropolitan,Hobsons Bay,3028,SEABROOK,144.758102,-37.874996
454,Western Metropolitan,Hobsons Bay,3018,SEAHOLME,144.841385,-37.867901
455,Western Metropolitan,Hobsons Bay,3015,SOUTH KINGSVILLE,144.8702279,-37.8285914
456,Western Metropolitan,Hobsons Bay,3015,SPOTSWOOD,144.884583,-37.829632
457,Western Metropolitan,Hobsons Bay,3016,WILLIAMSTOWN,144.8977593,-37.8572918
458,Western Metropolitan,Hobsons Bay,3016,WILLIAMSTOWN NORTH,144.8835774,-37.8546528
459,Western Metropolitan,Maribyrnong,3019,BRAYBROOK,144.8566207,-37.7903679
460,Western Metropolitan,Maribyrnong,3012,BROOKLYN,144.8350428,-37.8210632
461,Western Metropolitan,Maribyrnong,3011,FOOTSCRAY,144.899734,-37.799736
462,Western Metropolitan,Maribyrnong,3012,KINGSVILLE,144.880239,-37.8072767
463,Western Metropolitan,Maribyrnong,3012,MAIDSTONE,144.882808,-37.7885597
464,Western Metropolitan,Maribyrnong,3011,SEDDON,144.8919222,-37.8057119
465,Western Metropolitan,Maribyrnong,3012,TOTTENHAM,144.8515602,-37.8091531
466,Western Metropolitan,Maribyrnong,3012,WEST FOOTSCRAY,144.8777308,-37.7974041
467,Western Metropolitan,Maribyrnong,3013,YARRAVILLE,144.8813738,-37.819811
468,Western Metropolitan,Melbourne,3053,CARLTON,144.9698607,-37.8010469
469,Western Metropolitan,Melbourne,3008,DOCKLANDS,144.9460414,-37.8149657
470,Western Metropolitan,Melbourne,3002,EAST MELBOURNE,144.9804594,-37.8161444
471,Western Metropolitan,Melbourne,3000,MELBOURNE,144.963937,-37.8152065
472,Western Metropolitan,Melbourne,3051,NORTH MELBOURNE,144.9419122,-37.7983816
473,Western Metropolitan,Melbourne,3052,PARKVILLE,144.9529239,-37.7881067
474,Western Metropolitan,Melbourne,3006,SOUTH WHARF,144.9519988,-37.8249971
475,Western Metropolitan,Melbourne,3006,SOUTHBANK,144.9646691,-37.8212201
476,Western Metropolitan,Melbourne,3010,UNIVERSITY OF MELBOURNE,144.9606045,-37.7985349
477,Western Metropolitan,Melbourne,3003,WEST MELBOURNE,144.9253974,-37.8067802
478,Western Metropolitan,Melbourne,3005,WORLD TRADE CENTRE,144.963937,-37.8152065
479,Western Metropolitan,Melton,3338,BROOKFIELD,144.5603738,-37.7012248
480,Western Metropolitan,Melton,3037,CALDER PARK,144.5603738,-37.7012248
481,Western Metropolitan,Melton,3037,DELAHEY,144.7679354,-37.7230622
482,Western Metropolitan,Melton,3427,DIGGERS REST,144.7205262,-37.6274778
483,Western Metropolitan,Melton,3338,EXFORD,144.5297039,-37.7280586
484,Western Metropolitan,Melton,3338,EYNESBURY,144.5700664,-37.8001929
485,Western Metropolitan,Melton,3037,HILLSIDE,144.7469742,-37.6930631
486,Western Metropolitan,Melton,3337,KURUNJANG,144.597169,-37.6761413
487,Western Metropolitan,Melton,3337,MELTON,144.5804663,-37.682979
488,Western Metropolitan,Melton,3338,MELTON SOUTH,144.5748099,-37.7044514
489,Western Metropolitan,Melton,3337,MELTON WEST,144.5686375,-37.6777778
490,Western Metropolitan,Melton,3335,PLUMPTON,144.6611244,-37.6831363
491,Western Metropolitan,Melton,3335,ROCKBANK,144.6611244,-37.6831363
492,Western Metropolitan,Melton,3037,SYDENHAM,144.7694517,-37.6960526
493,Western Metropolitan,Melton,3037,TAYLORS HILL,144.7549461,-37.709504
494,Western Metropolitan,Melton,3337,TOOLERN VALE,144.6072526,-37.5823878
495,Western Metropolitan,Moonee Valley,3040,ABERFELDIE,144.8900248,-37.754023
496,Western Metropolitan,Moonee Valley,3042,AIRPORT WEST,144.88147,-37.725616
497,Western Metropolitan,Moonee Valley,3032,ASCOT VALE,144.915833,-37.77433
498,Western Metropolitan,Moonee Valley,3034,AVONDALE HEIGHTS,144.8648709,-37.7628247
499,Western Metropolitan,Moonee Valley,3040,ESSENDON,144.917282,-37.755337
500,Western Metropolitan,Moonee Valley,3041,ESSENDON FIELDS,144.9,-37.7277778
501,Western Metropolitan,Moonee Valley,3041,ESSENDON NORTH,144.9062415,-37.7413335
502,Western Metropolitan,Moonee Valley,3040,ESSENDON WEST,144.8894052,-37.7537563
503,Western Metropolitan,Moonee Valley,3031,FLEMINGTON,144.931183,-37.788132
504,Western Metropolitan,Moonee Valley,3033,KEILOR EAST,144.866745,-37.73315
505,Western Metropolitan,Moonee Valley,3042,KEILOR PARK,144.854626,-37.7197026
506,Western Metropolitan,Moonee Valley,3031,KENSINGTON,144.930267,-37.79443
507,Western Metropolitan,Moonee Valley,3032,MARIBYRNONG,144.8851899,-37.7691925
508,Western Metropolitan,Moonee Valley,3039,MOONEE PONDS,144.9222422,-37.7669228
509,Western Metropolitan,Moonee Valley,3042,NIDDRIE,144.8896249,-37.7364624
510,Western Metropolitan,Moonee Valley,3041,STRATHMORE,144.91925,-37.736435
511,Western Metropolitan,Moonee Valley,3041,STRATHMORE HEIGHTS,144.8994158,-37.7144179
512,Western Metropolitan,Moonee Valley,3032,TRAVANCORE,144.9352428,-37.7820583
513,Western Metropolitan,Wyndham,3030,COCOROC,144.5630823,-37.9683356
514,Western Metropolitan,Wyndham,3030,DERRIMUT,144.771362,-37.795525
515,Western Metropolitan,Wyndham,3029,HOPPERS CROSSING,144.7005054,-37.8822812
516,Western Metropolitan,Wyndham,3026,LAVERTON NORTH,144.8158721,-37.8206826
517,Western Metropolitan,Wyndham,3211,LITTLE RIVER,144.500565,-37.963158
518,Western Metropolitan,Wyndham,3024,MAMBOURIN,144.5461534,-37.9163037
519,Western Metropolitan,Wyndham,3024,MOUNT COTTRELL,144.6109013,-37.7593039
520,Western Metropolitan,Wyndham,3030,POINT COOK,144.7518764,-37.9094988
521,Western Metropolitan,Wyndham,3030,QUANDONG,144.5289505,-37.8452372
522,Western Metropolitan,Wyndham,3029,TARNEIT,144.688431,-37.847416
523,Western Metropolitan,Wyndham,3029,TRUGANINA,144.7267248,-37.8522302
524,Western Metropolitan,Wyndham,3030,WERRIBEE,144.6584747,-37.9029061
525,Western Metropolitan,Wyndham,3030,WERRIBEE SOUTH,144.6880525,-37.9514764
526,Western Metropolitan,Wyndham,3027,WILLIAMS LANDING,144.7387616,-37.8543913
527,Western Metropolitan,Wyndham,3024,WYNDHAM VALE,144.622742,-37.894253
528,Barwon South West,Colac-Otway,3237,AIRE VALLEY,143.5747753,-38.7031504
529,Barwon South West,Colac-Otway,3249,ALVIE,143.5152923,-38.2443763
530,Barwon South West,Colac-Otway,3233,APOLLO BAY,143.6696131,-38.7571674
531,Barwon South West,Colac-Otway,3249,BALINTORE,143.5814863,-38.2794595
532,Barwon South West,Colac-Otway,3249,BARONGAROOK,143.5814863,-38.2794595
533,Barwon South West,Colac-Otway,3249,BARONGAROOK WEST,143.5368635,-38.4314421
534,Barwon South West,Colac-Otway,3249,BARRAMUNGA,143.6928992,-38.56933
535,Barwon South West,Colac-Otway,3243,BARWON DOWNS,143.7582505,-38.4685403
536,Barwon South West,Colac-Otway,3251,BEEAC,143.6404062,-38.1939179
537,Barwon South West,Colac-Otway,3237,BEECH FOREST,143.5702029,-38.6368338
538,Barwon South West,Colac-Otway,3242,BIRREGURRA,143.7847025,-38.3393525
539,Barwon South West,Colac-Otway,3233,CAPE OTWAY,143.5237878,-38.8526735
540,Barwon South West,Colac-Otway,3239,CARLISLE RIVER,143.3948335,-38.5590598
541,Barwon South West,Colac-Otway,3239,CHAPPLE VALE,143.3189777,-38.6317667
542,Barwon South West,Colac-Otway,3250,COLAC,143.5844382,-38.3400445
543,Barwon South West,Colac-Otway,3250,COLAC EAST,143.6116951,-38.3348071
544,Barwon South West,Colac-Otway,3250,COLAC WEST,143.5578363,-38.3356084
545,Barwon South West,Colac-Otway,3249,CORAGULAC,143.5258182,-38.2643979
546,Barwon South West,Colac-Otway,3254,COROROOKE,143.5227846,-38.2873501
547,Barwon South West,Colac-Otway,3249,CORUNNUN,143.4846748,-38.2798458
548,Barwon South West,Colac-Otway,3322,CRESSY,143.6342234,-38.0308489
549,Barwon South West,Colac-Otway,3251,CUNDARE,143.580143,-38.1257413
550,Barwon South West,Colac-Otway,3251,CUNDARE NORTH,143.5532633,-38.1100419
551,Barwon South West,Colac-Otway,3249,DREEITE,143.5165608,-38.1798876
552,Barwon South West,Colac-Otway,3249,DREEITE SOUTH,143.4726104,-38.1947161
553,Barwon South West,Colac-Otway,3250,ELLIMINYT,143.5829534,-38.358484
554,Barwon South West,Colac-Otway,3251,EURACK,143.710215,-38.1457146
555,Barwon South West,Colac-Otway,3237,FERGUSON,143.5275873,-38.6311585
556,Barwon South West,Colac-Otway,3236,FORREST,143.71544,-38.514155
557,Barwon South West,Colac-Otway,3239,GELLIBRAND,143.5401863,-38.5249236
558,Barwon South West,Colac-Otway,3237,GELLIBRAND LOWER,143.2369366,-38.7244216
559,Barwon South West,Colac-Otway,3249,GERANGAMETE,143.5359577,-38.35815211
560,Barwon South West,Colac-Otway,3238,GLENAIRE,143.4317926,-38.7768215
561,Barwon South West,Colac-Otway,3234,GREY RIVER,143.862347,-38.666909
562,Barwon South West,Colac-Otway,3238,HORDERN VALE,143.5091357,-38.7733486
563,Barwon South West,Colac-Otway,3249,IRREWARRA,143.5091357,-38.7733486
564,Barwon South West,Colac-Otway,3249,IRREWILLIPE,143.3996207,-38.4181718
565,Barwon South West,Colac-Otway,3249,IRREWILLIPE EAST,143.4665147,-38.4136101
566,Barwon South West,Colac-Otway,3238,JOHANNA,143.3773434,-38.7578628
567,Barwon South West,Colac-Otway,3249,KAWARREN,143.5828831,-38.4810992
568,Barwon South West,Colac-Otway,3239,KENNEDYS CREEK,143.2474671,-38.59597
569,Barwon South West,Colac-Otway,3234,KENNETT RIVER,143.862347,-38.666909
570,Barwon South West,Colac-Otway,3249,LARPENT,143.4967469,-38.3498525
571,Barwon South West,Colac-Otway,3238,LAVERS HILL,143.3911682,-38.6806911
572,Barwon South West,Colac-Otway,3233,MARENGO,143.6568251,-38.7800954
573,Barwon South West,Colac-Otway,3236,MOUNT SABINE,143.7565741,-38.6384696
574,Barwon South West,Colac-Otway,3243,MURROON,143.8075703,-38.4370764
575,Barwon South West,Colac-Otway,3249,NALANGIL,143.4641722,-38.3029677
576,Barwon South West,Colac-Otway,3249,ONDIT,143.6364246,-38.2524755
577,Barwon South West,Colac-Otway,3233,PETTICOAT CREEK,143.7332933,-38.7164429
578,Barwon South West,Colac-Otway,3249,PIRRON YALLOCK,143.4370003,-38.3511013
579,Barwon South West,Colac-Otway,3249,POMBORNEIT EAST,143.3680851,-38.2945028
580,Barwon South West,Colac-Otway,3234,SEPARATION CREEK,143.9195557,-38.6053238
581,Barwon South West,Colac-Otway,3233,SKENES CREEK,143.7113884,-38.7242487
582,Barwon South West,Colac-Otway,3233,SKENES CREEK NORTH,143.7143767,-38.6864235
583,Barwon South West,Colac-Otway,3234,SUGARLOAF,143.7991302,-38.696692
584,Barwon South West,Colac-Otway,3249,SWAN MARSH,143.5359577,-38.35815211
585,Barwon South West,Colac-Otway,3249,TANYBRYN,143.7098398,-38.6551865
586,Barwon South West,Colac-Otway,3243,WARNCOORT,143.7208402,-38.3115853
587,Barwon South West,Colac-Otway,3249,WARRION,143.5736956,-38.2199281
588,Barwon South West,Colac-Otway,3237,WATTLE HILL,143.2499243,-38.7535404
