ACCIDENT_NO,SURFACE_COND,Surface Cond Desc,SURFACE_COND_SEQ
T20130003675,1,Dry,1
T20130003678,1,Dry,1
T20130003680,1,Dry,1
T20130003682,1,Dry,1
T20130003683,1,Dry,1
T20130003685,1,Dry,1
T20130003686,1,Dry,1
T20130003687,1,Dry,0
T20130003689,1,Dry,1
T20130003691,1,Dry,1
T20130003692,1,Dry,1
T20130003693,1,Dry,1
T20130003694,1,Dry,1
T20130003695,1,Dry,1
T20130003697,1,Dry,1
T20130003698,1,Dry,1
T20130003700,1,Dry,1
T20130003702,9,Unknown,1
T20130003703,1,Dry,1
T20130003706,1,Dry,1
T20130003707,1,Dry,1
T20130003708,1,Dry,1
T20130003711,1,Dry,1
T20130003712,1,Dry,1
T20130003717,1,Dry,1
T20130003718,1,Dry,1
T20130003721,1,Dry,1
T20130003722,1,Dry,1
T20130003725,1,Dry,1
T20130003729,1,Dry,1
T20130003731,1,Dry,1
T20130003738,1,Dry,1
T20130003740,1,Dry,1
T20130003742,1,Dry,1
T20130003744,2,Wet,0
T20130003746,2,Wet,1
T20130003748,1,Dry,1
T20130003750,1,Dry,0
T20130003751,2,Wet,1
T20130003752,1,Dry,1
T20130003753,1,Dry,1
T20130003755,2,Wet,1
T20130003759,2,Wet,1
T20130003761,1,Dry,1
T20130003764,2,Wet,1
T20130003766,1,Dry,1
T20130003768,2,Wet,1
T20130003769,1,Dry,1
T20130003771,1,Dry,1
T20130003773,2,Wet,1
T20130003775,2,Wet,1
T20130003776,1,Dry,1
T20130003777,2,Wet,1
T20130003779,1,Dry,1
T20130003782,2,Wet,1
T20130003783,1,Dry,1
T20130003786,1,Dry,1
T20130003787,2,Wet,1
T20130003789,1,Dry,1
T20130003796,9,Unknown,1
T20130003797,1,Dry,1
T20130003798,1,Dry,1
T20130003800,1,Dry,1
T20130003801,1,Dry,1
T20130003802,2,Wet,1
T20130003803,1,Dry,1
T20130003805,1,Dry,1
T20130003806,1,Dry,1
T20130003808,1,Dry,1
T20130003809,1,Dry,1
T20130003810,1,Dry,1
T20130003812,1,Dry,1
T20130003815,1,Dry,1
T20130003816,1,Dry,1
T20130003820,1,Dry,1
T20130003822,1,Dry,1
T20130003824,2,Wet,1
T20130003825,1,Dry,1
T20130003826,1,Dry,1
T20130003827,1,Dry,1
T20130003828,2,Wet,1
T20130003832,1,Dry,1
T20130003834,1,Dry,1
T20130003838,1,Dry,1
T20130003839,1,Dry,1
T20130003843,2,Wet,1
T20130003845,1,Dry,1
T20130003847,1,Dry,1
T20130003848,1,Dry,1
T20130003849,1,Dry,1
T20130003850,1,Dry,1
T20130003857,1,Dry,1
T20130003860,1,Dry,1
T20130003864,1,Dry,1
T20130003868,1,Dry,1
T20130003871,1,Dry,1
T20130003873,1,Dry,1
T20130003878,1,Dry,1
T20130003881,1,Dry,0
T20130003883,1,Dry,1
T20130003884,1,Dry,1
T20130003885,1,Dry,1
T20130003887,1,Dry,1
T20130003889,1,Dry,1
T20130003890,1,Dry,1
T20130003891,1,Dry,1
T20130003893,1,Dry,1
T20130003895,1,Dry,1
T20130003896,1,Dry,1
T20130003898,1,Dry,1
T20130003899,1,Dry,1
T20130003900,1,Dry,1
T20130003901,1,Dry,1
T20130003902,1,Dry,1
T20130003904,1,Dry,1
T20130003907,1,Dry,1
T20130003914,1,Dry,0
T20130003916,1,Dry,1
T20130003918,1,Dry,1
T20130003920,1,Dry,1
T20130003922,1,Dry,1
T20130003924,1,Dry,1
T20130003926,1,Dry,1
T20130003927,1,Dry,1
T20130003928,1,Dry,1
T20130003930,1,Dry,1
T20130003932,1,Dry,1
T20130003936,1,Dry,1
T20130003937,1,Dry,1
T20130003941,1,Dry,1
T20130003947,1,Dry,1
T20130003949,1,Dry,1
T20130003950,1,Dry,1
T20130003951,1,Dry,1
T20130003952,1,Dry,1
T20130003953,1,Dry,1
T20130003956,1,Dry,1
T20130003959,1,Dry,1
T20130003964,1,Dry,1
T20130003965,1,Dry,1
T20130003967,1,Dry,1
T20130003970,1,Dry,1
T20130003973,1,Dry,1
T20130003974,1,Dry,1
T20130003975,1,Dry,1
T20130003976,1,Dry,1
T20130003981,1,Dry,1
T20130003982,1,Dry,1
T20130003983,1,Dry,1
T20130003984,1,Dry,1
T20130003986,1,Dry,1
T20130003987,1,Dry,1
T20130003991,1,Dry,1
T20130003993,1,Dry,1
T20130003996,1,Dry,1
T20130003997,1,Dry,1
T20130003998,1,Dry,1
T20130004004,1,Dry,1
T20130004008,1,Dry,1
T20130004009,1,Dry,1
T20130004010,1,Dry,1
T20130004011,1,Dry,1
T20130004012,1,Dry,1
T20130004013,1,Dry,1
T20130004017,1,Dry,1
T20130004020,1,Dry,1
T20130004022,9,Unknown,1
T20130004024,1,Dry,1
T20130004027,1,Dry,1
T20130004028,1,Dry,1
T20130004030,1,Dry,1
T20130004031,1,Dry,1
T20130004033,1,Dry,1
T20130004035,1,Dry,1
T20130004036,1,Dry,1
T20130004038,9,Unknown,1
T20130004041,1,Dry,1
T20130004044,2,Wet,1
T20130004045,1,Dry,1
T20130004046,1,Dry,1
T20130004047,1,Dry,1
T20130004050,1,Dry,1
T20130004054,1,Dry,1
T20130004055,1,Dry,1
T20130004057,1,Dry,1
T20130004061,1,Dry,1
T20130004062,1,Dry,1
T20130004063,1,Dry,1
T20130004064,1,Dry,1
T20130004065,1,Dry,1
T20130004066,1,Dry,1
T20130004068,2,Wet,1
T20130004070,1,Dry,1
T20130004071,1,Dry,1
T20130004072,2,Wet,1
T20130004076,1,Dry,1
T20130004077,1,Dry,1
T20130004079,2,Wet,1
T20130004083,1,Dry,1
T20130004087,1,Dry,1
T20130004090,2,Wet,1
T20130004091,1,Dry,1
T20130004092,1,Dry,1
T20130004095,2,Wet,1
T20130004097,2,Wet,1
T20130004099,2,Wet,1
T20130004100,2,Wet,1
T20130004101,1,Dry,1
T20130004104,2,Wet,1
T20130004106,1,Dry,1
T20130004107,1,Dry,1
T20130004109,2,Wet,1
T20130004112,2,Wet,0
T20130004120,2,Wet,1
T20130004121,1,Dry,1
T20130004124,2,Wet,1
T20130004125,2,Wet,1
T20130004126,2,Wet,1
T20130004127,1,Dry,0
T20130004129,2,Wet,1
T20130004134,2,Wet,1
T20130004135,1,Dry,1
T20130004137,1,Dry,1
T20130004139,1,Dry,1
T20130004140,2,Wet,1
T20130004146,1,Dry,1
T20130004147,2,Wet,1
T20130004148,1,Dry,1
T20130004149,1,Dry,1
T20130004152,1,Dry,1
T20130004154,1,Dry,1
T20130004155,1,Dry,1
T20130004156,9,Unknown,1
T20130004157,1,Dry,1
T20130004158,1,Dry,1
T20130004159,1,Dry,1
T20130004160,1,Dry,1
T20130004162,1,Dry,1
T20130004163,1,Dry,1
T20130004164,2,Wet,1
T20130004165,1,Dry,1
T20130004166,1,Dry,1
T20130004171,1,Dry,1
T20130004175,2,Wet,0
T20130004176,1,Dry,1
T20130004183,1,Dry,0
T20130004184,1,Dry,1
T20130004186,1,Dry,1
T20130004187,1,Dry,1
T20130004189,1,Dry,1
T20130004190,1,Dry,1
T20130004193,1,Dry,1
T20130004194,2,Wet,1
T20130004196,1,Dry,1
T20130004201,1,Dry,1
T20130004202,1,Dry,1
T20130004205,2,Wet,1
T20130004206,1,Dry,1
T20130004207,1,Dry,1
T20130004209,1,Dry,1
T20130004210,2,Wet,1
T20130004211,2,Wet,1
T20130004214,1,Dry,1
T20130004216,1,Dry,1
T20130004217,1,Dry,1
T20130004218,1,Dry,1
T20130004219,1,Dry,1
T20130004221,1,Dry,1
T20130004222,2,Wet,0
T20130004223,1,Dry,1
T20130004224,1,Dry,1
T20130004225,2,Wet,1
T20130004228,2,Wet,1
T20130004230,2,Wet,1
T20130004231,1,Dry,1
T20130004236,2,Wet,1
T20130004237,2,Wet,1
T20130004238,9,Unknown,1
T20130004239,2,Wet,1
T20130004240,1,Dry,1
T20130004243,1,Dry,1
T20130004244,2,Wet,1
T20130004246,2,Wet,1
T20130004253,1,Dry,1
T20130004257,2,Wet,1
T20130004259,2,Wet,1
T20130004260,2,Wet,1
T20130004262,2,Wet,1
T20130004264,2,Wet,1
T20130004267,1,Dry,1
T20130004270,2,Wet,1
T20130004273,1,Dry,1
T20130004274,1,Dry,1
T20130004275,1,Dry,1
T20130004277,1,Dry,1
T20130004281,2,Wet,1
T20130004282,1,Dry,1
T20130004283,2,Wet,1
T20130004289,1,Dry,1
T20130004293,1,Dry,1
T20130004295,1,Dry,1
T20130004296,1,Dry,1
T20130004298,2,Wet,1
T20130004299,1,Dry,1
T20130004300,1,Dry,1
T20130004301,1,Dry,1
T20130004302,1,Dry,1
T20130004304,2,Wet,1
T20130004310,1,Dry,1
T20130004311,1,Dry,1
T20130004315,1,Dry,1
T20130004317,1,Dry,1
T20130004319,1,Dry,1
T20130004320,1,Dry,1
T20130004322,1,Dry,1
T20130004323,1,Dry,1
T20130004327,1,Dry,1
T20130004329,1,Dry,1
T20130004331,2,Wet,1
T20130004332,9,Unknown,1
T20130004336,1,Dry,1
T20130004337,1,Dry,1
T20130004340,2,Wet,1
T20130004342,1,Dry,1
T20130004346,1,Dry,1
T20130004347,9,Unknown,1
T20130004348,1,Dry,1
T20130004351,2,Wet,1
T20130004355,1,Dry,1
T20130004356,2,Wet,1
T20130004358,1,Dry,1
T20130004360,1,Dry,1
T20130004362,1,Dry,1
T20130004365,1,Dry,1
T20130004366,1,Dry,1
T20130004372,1,Dry,1
T20130004373,1,Dry,1
T20130004374,1,Dry,1
T20130004376,1,Dry,1
T20130004377,1,Dry,1
T20130004378,1,Dry,1
T20130004379,1,Dry,1
T20130004381,1,Dry,1
T20130004382,1,Dry,1
T20130004383,1,Dry,1
T20130004385,1,Dry,1
T20130004386,1,Dry,1
T20130004387,1,Dry,1
T20130004389,1,Dry,1
T20130004391,1,Dry,1
T20130004392,1,Dry,1
T20130004393,1,Dry,1
T20130004398,1,Dry,1
T20130004402,1,Dry,1
T20130004406,1,Dry,1
T20130004409,2,Wet,1
T20130004410,9,Unknown,1
T20130004411,1,Dry,1
T20130004414,1,Dry,1
T20130004415,1,Dry,0
T20130004416,1,Dry,1
T20130004417,2,Wet,1
T20130004421,1,Dry,1
T20130004422,1,Dry,1
T20130004423,1,Dry,1
T20130004425,1,Dry,1
T20130004426,1,Dry,1
T20130004427,1,Dry,1
T20130004429,2,Wet,1
T20130004431,1,Dry,1
T20130004433,1,Dry,1
T20130004434,1,Dry,1
T20130004435,1,Dry,1
T20130004438,1,Dry,1
T20130004439,1,Dry,1
T20130004445,1,Dry,1
T20130004450,1,Dry,1
T20130004451,9,Unknown,1
T20130004456,1,Dry,1
T20130004457,1,Dry,1
T20130004459,1,Dry,1
T20130004463,2,Wet,1
T20130004466,1,Dry,1
T20130004469,1,Dry,1
T20130004471,1,Dry,1
T20130004473,1,Dry,1
T20130004474,1,Dry,1
T20130004475,2,Wet,1
T20130004477,1,Dry,1
T20130004479,1,Dry,1
T20130004480,1,Dry,1
T20130004482,1,Dry,1
T20130004484,1,Dry,1
T20130004485,1,Dry,1
T20130004487,1,Dry,0
T20130004489,1,Dry,1
T20130004490,1,Dry,0
T20130004494,1,Dry,1
T20130004495,1,Dry,1
T20130004498,1,Dry,1
T20130004499,1,Dry,1
T20130004500,1,Dry,1
T20130004501,1,Dry,1
T20130004502,1,Dry,1
T20130004503,1,Dry,1
T20130004504,1,Dry,0
T20130004505,1,Dry,1
T20130004506,1,Dry,1
T20130004507,1,Dry,1
T20130004508,1,Dry,1
T20130004509,1,Dry,1
T20130004511,1,Dry,1
T20130004513,1,Dry,1
T20130004515,1,Dry,1
T20130004516,1,Dry,1
T20130004518,1,Dry,1
T20130004519,2,Wet,1
T20130004521,1,Dry,1
T20130004522,1,Dry,1
T20130004524,9,Unknown,1
T20130004525,1,Dry,1
T20130004531,1,Dry,1
T20130004532,1,Dry,1
T20130004533,1,Dry,1
T20130004535,1,Dry,1
T20130004539,1,Dry,1
T20130004540,1,Dry,1
T20130004541,1,Dry,1
T20130004542,1,Dry,1
T20130004543,1,Dry,1
T20130004545,1,Dry,1
T20130004546,1,Dry,1
T20130004547,1,Dry,0
T20130004551,1,Dry,1
T20130004552,1,Dry,1
T20130004558,1,Dry,1
T20130004560,1,Dry,1
T20130004561,1,Dry,1
T20130004562,1,Dry,1
T20130004563,1,Dry,1
T20130004564,1,Dry,1
T20130004567,1,Dry,1
T20130004569,1,Dry,1
T20130004570,1,Dry,1
T20130004571,1,Dry,1
T20130004572,2,Wet,1
T20130004573,1,Dry,1
T20130004576,1,Dry,1
T20130004577,1,Dry,1
T20130004578,1,Dry,1
T20130004586,1,Dry,1
T20130004588,1,Dry,1
T20130004589,1,Dry,1
T20130004590,1,Dry,1
T20130004591,1,Dry,1
T20130004593,1,Dry,1
T20130004596,1,Dry,1
T20130004598,1,Dry,1
T20130004599,1,Dry,1
T20130004600,1,Dry,1
T20130004602,2,Wet,1
T20130004604,1,Dry,1
T20130004605,1,Dry,1
T20130004606,1,Dry,1
T20130004608,1,Dry,1
T20130004609,1,Dry,1
T20130004610,1,Dry,1
T20130004611,1,Dry,1
T20130004612,1,Dry,1
T20130004614,1,Dry,1
T20130004615,1,Dry,1
T20130004616,1,Dry,1
T20130004617,1,Dry,1
T20130004618,1,Dry,1
T20130004619,1,Dry,1
T20130004625,9,Unknown,1
T20130004626,1,Dry,1
T20130004628,1,Dry,1
T20130004629,1,Dry,1
T20130004631,1,Dry,1
T20130004632,1,Dry,1
T20130004638,1,Dry,1
T20130004644,1,Dry,1
T20130004646,1,Dry,1
T20130004647,1,Dry,1
T20130004648,1,Dry,1
T20130004650,1,Dry,1
T20130004651,1,Dry,1
T20130004652,1,Dry,1
T20130004654,1,Dry,1
T20130004659,1,Dry,1
T20130004660,2,Wet,0
T20130004664,1,Dry,1
T20130004665,1,Dry,1
T20130004668,1,Dry,1
T20130004670,1,Dry,0
T20130004671,1,Dry,1
T20130004674,1,Dry,1
T20130004676,1,Dry,1
T20130004677,1,Dry,1
T20130004679,1,Dry,1
T20130004680,1,Dry,0
T20130004682,1,Dry,1
T20130004683,1,Dry,1
T20130004686,1,Dry,1
T20130004687,1,Dry,1
T20130004688,1,Dry,1
T20130004690,1,Dry,1
T20130004692,1,Dry,1
T20130004693,1,Dry,1
T20130004694,1,Dry,1
T20130004700,9,Unknown,1
T20130004701,1,Dry,1
T20130004703,9,Unknown,1
T20130004705,1,Dry,1
T20130004706,1,Dry,1
T20130004708,1,Dry,1
T20130004709,1,Dry,1
T20130004710,9,Unknown,1
T20130004713,1,Dry,1
T20130004714,1,Dry,1
T20130004715,1,Dry,1
T20130004717,1,Dry,1
T20130004718,1,Dry,1
T20130004719,1,Dry,1
T20130004720,1,Dry,1
T20130004726,1,Dry,1
T20130004731,1,Dry,1
T20130004735,1,Dry,1
T20130004738,1,Dry,1
T20130004739,1,Dry,1
T20130004742,1,Dry,1
T20130004743,1,Dry,1
T20130004748,1,Dry,1
T20130004754,1,Dry,1
T20130004756,1,Dry,1
T20130004759,1,Dry,1
T20130004763,1,Dry,1
T20130004765,1,Dry,1
T20130004770,1,Dry,1
T20130004773,1,Dry,1
T20130004774,1,Dry,1
T20130004775,1,Dry,1
T20130004776,1,Dry,1
T20130004781,1,Dry,1
T20130004782,1,Dry,1
T20130004784,1,Dry,1
T20130004785,1,Dry,1
T20130004788,1,Dry,1
T20130004789,1,Dry,1
T20130004791,1,Dry,1
T20130004793,1,Dry,1
T20130004794,1,Dry,1
T20130004796,1,Dry,1
T20130004797,1,Dry,1
T20130004798,1,Dry,1
T20130004800,1,Dry,1
T20130004801,1,Dry,1
T20130004805,2,Wet,1
T20130004806,1,Dry,1
T20130004810,2,Wet,1
T20130004811,1,Dry,1
T20130004818,1,Dry,1
T20130004824,1,Dry,1
T20130004826,1,Dry,1
T20130004829,1,Dry,1
T20130004837,1,Dry,1
T20130004838,1,Dry,1
T20130004839,1,Dry,1
T20130004840,1,Dry,1
T20130004841,1,Dry,1
T20130004842,1,Dry,1
T20130004844,1,Dry,1
T20130004846,1,Dry,1
T20130004847,1,Dry,1
T20130004848,1,Dry,1
T20130004850,1,Dry,1
T20130004851,1,Dry,1
T20130004856,1,Dry,1
T20130004857,1,Dry,1
T20130004859,1,Dry,1
T20130004860,1,Dry,1
T20130004864,1,Dry,1
T20130004865,1,Dry,1
T20130004866,1,Dry,0
T20130004868,1,Dry,1
T20130004872,9,Unknown,1
T20130004873,1,Dry,1
T20130004876,1,Dry,1
T20130004877,1,Dry,1
T20130004881,1,Dry,1
T20130004882,1,Dry,1
T20130004883,1,Dry,0
T20130004884,1,Dry,1
T20130004885,1,Dry,1
T20130004886,1,Dry,1
T20130004887,1,Dry,1
T20130004888,9,Unknown,0
T20130004889,1,Dry,1
T20130004890,1,Dry,0
T20130004891,1,Dry,0
T20130004893,1,Dry,1
T20130004896,1,Dry,1
T20130004898,1,Dry,1
T20130004899,1,Dry,1
T20130004901,1,Dry,1
T20130004905,1,Dry,1
T20130004906,1,Dry,1
T20130004907,1,Dry,1
T20130004909,9,Unknown,1
T20130004914,1,Dry,1
T20130004920,1,Dry,1
T20130004921,1,Dry,1
T20130004924,1,Dry,1
T20130004925,1,Dry,1
T20130004929,1,Dry,1
T20130004931,9,Unknown,1
T20130004933,1,Dry,1
T20130004934,1,Dry,1
T20130004935,1,Dry,1
T20130004937,1,Dry,1
T20130004938,1,Dry,1
T20130004943,1,Dry,1
T20130004948,1,Dry,1
T20130004951,1,Dry,1
T20130004953,1,Dry,1
T20130004955,1,Dry,1
T20130004956,1,Dry,0
T20130004957,1,Dry,1
T20130004960,1,Dry,0
T20130004961,1,Dry,1
T20130004963,1,Dry,1
T20130004964,1,Dry,1
T20130004966,1,Dry,1
T20130004971,1,Dry,1
T20130004972,1,Dry,1
T20130004975,1,Dry,1
T20130004977,1,Dry,1
T20130004980,1,Dry,1
T20130004983,1,Dry,1
T20130004984,1,Dry,1
T20130004985,1,Dry,1
T20130004987,1,Dry,1
T20130004988,9,Unknown,1
T20130004989,1,Dry,1
T20130004990,1,Dry,1
T20130004991,9,Unknown,1
T20130004992,1,Dry,1
T20130004994,1,Dry,1
T20130004995,1,Dry,1
T20130004996,1,Dry,1
T20130004998,1,Dry,1
T20130005001,1,Dry,1
T20130005002,1,Dry,1
T20130005006,1,Dry,1
T20130005007,1,Dry,1
T20130005008,1,Dry,1
T20130005009,1,Dry,1
T20130005012,1,Dry,1
T20130005013,1,Dry,1
T20130005015,1,Dry,1
T20130005017,1,Dry,1
T20130005019,1,Dry,1
T20130005020,1,Dry,1
T20130005021,1,Dry,1
T20130005022,1,Dry,1
T20130005025,1,Dry,1
T20130005026,1,Dry,0
T20130005028,1,Dry,1
T20130005031,1,Dry,1
T20130005032,1,Dry,1
T20130005033,1,Dry,1
T20130005037,1,Dry,1
T20130005038,1,Dry,1
T20130005041,1,Dry,1
T20130005043,9,Unknown,1
T20130005044,1,Dry,1
T20130005046,1,Dry,1
T20130005054,1,Dry,1
T20130005056,2,Wet,1
T20130005057,1,Dry,1
T20130005060,9,Unknown,1
T20130005061,2,Wet,1
T20130005064,1,Dry,1
T20130005065,1,Dry,1
T20130005066,1,Dry,1
T20130005067,1,Dry,1
T20130005069,1,Dry,1
T20130005070,1,Dry,1
T20130005073,1,Dry,1
T20130005076,1,Dry,0
T20130005077,1,Dry,1
T20130005078,1,Dry,1
T20130005082,1,Dry,1
T20130005083,1,Dry,1
T20130005088,1,Dry,1
T20130005089,1,Dry,1
T20130005093,1,Dry,1
T20130005096,1,Dry,1
T20130005097,1,Dry,1
T20130005098,1,Dry,1
T20130005100,1,Dry,1
T20130005108,1,Dry,1
T20130005114,1,Dry,1
T20130005115,1,Dry,1
T20130005117,1,Dry,1
T20130005118,1,Dry,1
T20130005119,1,Dry,0
T20130005120,1,Dry,1
T20130005121,1,Dry,1
T20130005123,1,Dry,1
T20130005124,1,Dry,1
T20130005125,1,Dry,1
T20130005127,1,Dry,1
T20130005128,1,Dry,1
T20130005129,1,Dry,1
T20130005131,1,Dry,1
T20130005134,1,Dry,1
T20130005135,1,Dry,1
T20130005136,1,Dry,1
T20130005137,1,Dry,1
T20130005139,1,Dry,1
T20130005140,9,Unknown,1
T20130005142,1,Dry,1
T20130005145,1,Dry,1
T20130005150,1,Dry,1
T20130005155,1,Dry,1
T20130005158,1,Dry,1
T20130005159,1,Dry,1
T20130005160,1,Dry,1
T20130005161,1,Dry,1
T20130005162,1,Dry,1
T20130005163,1,Dry,1
T20130005166,1,Dry,1
T20130005167,1,Dry,1
T20130005168,1,Dry,1
T20130005172,1,Dry,1
T20130005175,1,Dry,1
T20130005177,1,Dry,1
T20130005179,1,Dry,1
T20130005180,1,Dry,1
T20130005181,1,Dry,1
T20130005184,1,Dry,0
T20130005185,1,Dry,1
T20130005190,1,Dry,1
T20130005194,1,Dry,1
T20130005195,1,Dry,1
T20130005197,1,Dry,1
T20130005198,9,Unknown,1
T20130005199,9,Unknown,1
T20130005203,1,Dry,1
T20130005207,1,Dry,1
T20130005210,1,Dry,1
T20130005211,1,Dry,1
T20130005216,1,Dry,1
T20130005218,1,Dry,1
T20130005219,1,Dry,1
T20130005221,1,Dry,1
T20130005223,1,Dry,0
T20130005225,1,Dry,1
T20130005228,1,Dry,1
T20130005230,1,Dry,1
T20130005231,1,Dry,1
T20130005233,1,Dry,1
T20130005238,1,Dry,1
T20130005241,1,Dry,1
T20130005245,1,Dry,1
T20130005246,1,Dry,1
T20130005247,1,Dry,1
T20130005248,1,Dry,0
T20130005249,1,Dry,1
T20130005250,1,Dry,1
T20130005251,1,Dry,1
T20130005254,1,Dry,1
T20130005256,1,Dry,1
T20130005257,1,Dry,1
T20130005259,1,Dry,1
T20130005261,1,Dry,1
T20130005263,1,Dry,1
T20130005264,1,Dry,1
T20130005269,9,Unknown,1
T20130005270,1,Dry,1
T20130005272,1,Dry,1
T20130005274,1,Dry,1
T20130005275,1,Dry,1
T20130005279,1,Dry,1
T20130005280,1,Dry,1
T20130005282,1,Dry,1
T20130005287,1,Dry,1
T20130005289,9,Unknown,1
T20130005294,1,Dry,1
T20130005295,1,Dry,1
T20130005296,1,Dry,1
T20130005297,1,Dry,1
T20130005298,1,Dry,1
T20130005303,1,Dry,1
T20130005304,1,Dry,1
T20130005305,1,Dry,1
T20130005309,1,Dry,1
T20130005311,1,Dry,1
T20130005315,1,Dry,1
T20130005316,2,Wet,1
T20130005318,1,Dry,1
T20130005323,1,Dry,1
T20130005324,1,Dry,1
T20130005325,1,Dry,1
T20130005327,1,Dry,1
T20130005328,1,Dry,1
T20130005329,1,Dry,1
T20130005332,1,Dry,1
T20130005333,1,Dry,1
T20130005334,1,Dry,1
T20130005336,1,Dry,1
T20130005339,1,Dry,1
T20130005340,9,Unknown,1
T20130005341,1,Dry,0
T20130005343,1,Dry,1
T20130005344,1,Dry,1
T20130005345,1,Dry,1
T20130005346,1,Dry,1
T20130005348,1,Dry,1
T20130005349,1,Dry,1
T20130005351,1,Dry,1
T20130005353,1,Dry,1
T20130005356,1,Dry,1
T20130005358,1,Dry,1
T20130005359,1,Dry,1
T20130005360,1,Dry,1
T20130005362,1,Dry,1
T20130005364,1,Dry,1
T20130005366,1,Dry,1
T20130005367,1,Dry,1
T20130005368,1,Dry,1
T20130005371,1,Dry,1
T20130005373,1,Dry,1
T20130005375,2,Wet,1
T20130005376,1,Dry,1
T20130005381,1,Dry,1
T20130005382,1,Dry,1
T20130005384,1,Dry,0
T20130005387,1,Dry,1
T20130005388,1,Dry,1
T20130005390,1,Dry,0
T20130005393,1,Dry,1
T20130005394,9,Unknown,1
T20130005396,1,Dry,1
T20130005399,1,Dry,1
T20130005403,1,Dry,1
T20130005404,1,Dry,1
T20130005407,9,Unknown,1
T20130005411,1,Dry,1
T20130005413,9,Unknown,1
T20130005414,1,Dry,1
T20130005416,1,Dry,1
T20130005418,1,Dry,1
T20130005421,1,Dry,1
T20130005423,1,Dry,1
T20130005424,1,Dry,1
T20130005426,1,Dry,1
T20130005427,1,Dry,1
T20130005430,1,Dry,1
T20130005432,1,Dry,1
T20130005433,1,Dry,1
T20130005434,1,Dry,1
T20130005435,1,Dry,1
T20130005438,1,Dry,1
T20130005440,1,Dry,1
T20130005444,1,Dry,1
T20130005446,1,Dry,1
T20130005448,1,Dry,1
T20130005449,1,Dry,1
T20130005452,1,Dry,1
T20130005453,1,Dry,1
T20130005456,1,Dry,1
T20130005457,1,Dry,1
T20130005463,1,Dry,1
T20130005464,1,Dry,1
T20130005467,1,Dry,1
T20130005468,1,Dry,1
T20130005472,1,Dry,1
T20130005473,1,Dry,1
T20130005474,1,Dry,1
T20130005475,1,Dry,1
T20130005476,1,Dry,1
T20130005479,9,Unknown,1
T20130005484,1,Dry,1
T20130005485,1,Dry,1
T20130005486,1,Dry,1
T20130005488,1,Dry,1
T20130005491,1,Dry,1
T20130005492,1,Dry,1
T20130005493,1,Dry,1
T20130005494,1,Dry,1
T20130005495,1,Dry,1
T20130005500,1,Dry,1
T20130005501,1,Dry,1
T20130005502,1,Dry,1
T20130005505,1,Dry,1
T20130005507,1,Dry,1
T20130005508,1,Dry,1
T20130005510,1,Dry,1
T20130005513,2,Wet,1
T20130005514,2,Wet,1
T20130005516,1,Dry,1
T20130005517,1,Dry,1
T20130005520,1,Dry,1
T20130005523,1,Dry,1
T20130005524,1,Dry,1
T20130005525,1,Dry,1
T20130005526,1,Dry,1
T20130005527,1,Dry,1
T20130005528,1,Dry,1
T20130005530,1,Dry,1
T20130005531,1,Dry,1
T20130005532,1,Dry,1
T20130005534,1,Dry,1
T20130005536,1,Dry,1
T20130005537,1,Dry,1
T20130005538,1,Dry,1
T20130005539,1,Dry,1
T20130005542,1,Dry,1
T20130005543,1,Dry,1
T20130005545,1,Dry,1
T20130005547,1,Dry,1
T20130005551,1,Dry,1
T20130005552,1,Dry,1
T20130005554,1,Dry,1
T20130005555,1,Dry,1
T20130005556,1,Dry,1
T20130005558,1,Dry,1
T20130005559,1,Dry,1
T20130005560,1,Dry,1
T20130005566,1,Dry,1
T20130005568,1,Dry,1
T20130005569,1,Dry,1
T20130005570,1,Dry,1
T20130005572,1,Dry,1
T20130005574,1,Dry,1
T20130005578,2,Wet,1
T20130005584,2,Wet,1
T20130005585,1,Dry,1
T20130005586,2,Wet,1
T20130005588,2,Wet,1
T20130005589,1,Dry,1
T20130005592,2,Wet,1
T20130005594,2,Wet,1
T20130005595,2,Wet,1
T20130005599,1,Dry,1
T20130005602,2,Wet,1
T20130005604,2,Wet,1
T20130005605,2,Wet,1
T20130005608,2,Wet,1
T20130005610,1,Dry,1
T20130005611,2,Wet,1
T20130005613,2,Wet,1
T20130005620,2,Wet,1
T20130005620,3,Muddy,2
T20130005622,2,Wet,1
T20130005623,1,Dry,1
T20130005624,2,Wet,1
T20130005626,2,Wet,1
T20130005627,2,Wet,1
T20130005628,2,Wet,1
T20130005630,2,Wet,1
T20130005632,2,Wet,1
T20130005634,2,Wet,1
T20130005638,9,Unknown,1
T20130005640,2,Wet,1
T20130005641,2,Wet,1
T20130005644,2,Wet,1
T20130005645,1,Dry,1
T20130005648,2,Wet,1
T20130005649,2,Wet,1
T20130005650,1,Dry,1
T20130005655,2,Wet,1
T20130005656,2,Wet,1
T20130005657,2,Wet,1
T20130005663,2,Wet,1
T20130005664,1,Dry,1
T20130005665,2,Wet,1
T20130005668,2,Wet,1
T20130005669,2,Wet,1
T20130005670,2,Wet,1
T20130005671,1,Dry,1
T20130005672,2,Wet,1
T20130005674,2,Wet,1
T20130005676,2,Wet,1
T20130005680,2,Wet,1
T20130005681,1,Dry,1
T20130005682,1,Dry,1
T20130005685,2,Wet,1
T20130005687,2,Wet,1
T20130005688,1,Dry,1
T20130005690,1,Dry,1
